Date;Station;Tmax;Tmin;Tavg;Depart;DewPoint;WetBulb;Heat;Cool;Sunrise;Sunset;Depth;SnowFall;PrecipTotal;StnPressure;SeaLevel;ResultSpeed;ResultDir;AvgSpeed;Station_1w;Station_4w;Station_12w;Tmax_1w;Tmax_4w;Tmax_12w;Tmin_1w;Tmin_4w;Tmin_12w;Tavg_1w;Tavg_4w;Tavg_12w;Depart_1w;Depart_4w;Depart_12w;DewPoint_1w;DewPoint_4w;DewPoint_12w;WetBulb_1w;WetBulb_4w;WetBulb_12w;Heat_1w;Heat_4w;Heat_12w;Cool_1w;Cool_4w;Cool_12w;Sunrise_1w;Sunrise_4w;Sunrise_12w;Sunset_1w;Sunset_4w;Sunset_12w;Depth_1w;Depth_4w;Depth_12w;SnowFall_1w;SnowFall_4w;SnowFall_12w;PrecipTotal_1w;PrecipTotal_4w;PrecipTotal_12w;StnPressure_1w;StnPressure_4w;StnPressure_12w;SeaLevel_1w;SeaLevel_4w;SeaLevel_12w;ResultSpeed_1w;ResultSpeed_4w;ResultSpeed_12w;ResultDir_1w;ResultDir_4w;ResultDir_12w;AvgSpeed_1w;AvgSpeed_4w;AvgSpeed_12w
2011-09-01;1.0;93.0;71.0;82.0;14.0;71.0;75.0;0.0;17.0;517.0;1827.0;0.0;0.0;0.0;29.2;29.91;5.2;21.0;5.9;1.5;1.5;1.5;82.7142857143;82.1785714286;83.6904761905;63.7857142857;64.5535714286;66.1130952381;73.4285714286;73.625;75.119047619;3.67857142857;1.72321428571;2.80654761905;60.2142857143;61.2142857143;61.8869047619;65.3571428571;65.8928571429;66.8035714286;0.0;0.0;0.261904761905;8.42857142857;8.625;10.380952381;514.25;487.758928571;447.089285714;1831.75;1855.84821429;1901.95238095;0.0;0.0;0.0;0.0;0.0;0.0;0.0103571428571;0.147946428571;0.16568452381;29.2778571429;29.2253571429;29.2244642857;29.9557142857;29.9014285714;29.8988690476;5.02857142857;5.0125;5.75595238095;11.8571428571;17.1785714286;15.5535714286;6.5;6.68571428571;7.43392857143
2011-09-01;2.0;94.0;74.0;84.0;15.0;70.0;75.0;0.0;19.0;517.5;1826.5;0.0;0.0;0.0;29.26;29.89;5.8;21.0;6.3;1.5;1.5;1.5;82.7142857143;82.1785714286;83.6904761905;63.7857142857;64.5535714286;66.1130952381;73.4285714286;73.625;75.119047619;3.67857142857;1.72321428571;2.80654761905;60.2142857143;61.2142857143;61.8869047619;65.3571428571;65.8928571429;66.8035714286;0.0;0.0;0.261904761905;8.42857142857;8.625;10.380952381;514.25;487.758928571;447.089285714;1831.75;1855.84821429;1901.95238095;0.0;0.0;0.0;0.0;0.0;0.0;0.0103571428571;0.147946428571;0.16568452381;29.2778571429;29.2253571429;29.2244642857;29.9557142857;29.9014285714;29.8988690476;5.02857142857;5.0125;5.75595238095;11.8571428571;17.1785714286;15.5535714286;6.5;6.68571428571;7.43392857143
2011-09-02;1.0;92.0;76.0;84.0;16.0;69.0;74.0;0.0;19.0;518.0;1826.0;0.0;0.0;0.0;29.18;29.89;4.9;22.0;7.4;1.5;1.5;1.5;84.1428571429;82.5178571429;83.9642857143;66.2857142857;64.8392857143;66.4285714286;75.4285714286;73.9464285714;75.4166666667;5.57142857143;2.11607142857;3.0744047619;61.7857142857;61.25;62.0416666667;66.8571428571;66.0;67.0;0.0;0.0;0.208333333333;10.4285714286;8.94642857143;10.625;515.25;490.223214286;448.306547619;1830.17857143;1852.94642857;1900.75595238;0.0;0.0;0.0;0.0;0.0;0.0;0.0110714285714;0.144910714286;0.160029761905;29.2664285714;29.2244642857;29.2241666667;29.9421428571;29.9;29.8982738095;5.44285714286;5.00714285714;5.73452380952;11.5714285714;17.7142857143;15.7797619048;7.02142857143;6.73035714286;7.425
2011-09-02;2.0;94.0;79.0;87.0;13.5;69.0;74.0;0.0;22.0;518.5;1825.0;0.0;0.0;0.01;29.24;29.87;4.0;20.0;6.6;1.5;1.5;1.5;84.1428571429;82.5178571429;83.9642857143;66.2857142857;64.8392857143;66.4285714286;75.4285714286;73.9464285714;75.4166666667;5.57142857143;2.11607142857;3.0744047619;61.7857142857;61.25;62.0416666667;66.8571428571;66.0;67.0;0.0;0.0;0.208333333333;10.4285714286;8.94642857143;10.625;515.25;490.223214286;448.306547619;1830.17857143;1852.94642857;1900.75595238;0.0;0.0;0.0;0.0;0.0;0.0;0.0110714285714;0.144910714286;0.160029761905;29.2664285714;29.2244642857;29.2241666667;29.9421428571;29.9;29.8982738095;5.44285714286;5.00714285714;5.73452380952;11.5714285714;17.7142857143;15.7797619048;7.02142857143;6.73035714286;7.425
2011-09-03;1.0;89.0;69.0;79.0;11.0;67.0;71.0;0.0;14.0;519.0;1824.0;0.0;0.0;0.02;29.16;29.87;2.5;29.0;6.2;1.5;1.5;1.5;85.0;82.625;84.255952381;66.9285714286;64.75;66.6369047619;76.1428571429;73.9464285714;75.6666666667;6.39285714286;2.19642857143;3.28869047619;62.6428571429;61.1607142857;62.2023809524;67.5714285714;65.9642857143;67.1845238095;0.0;0.0;0.125;11.1428571429;8.94642857143;10.7916666667;516.25;492.6875;449.535714286;1828.57142857;1850.01785714;1899.5327381;0.0;0.0;0.0;0.0;0.0;0.0;0.0232142857143;0.132410714286;0.160267857143;29.2592857143;29.2266071429;29.2232142857;29.9335714286;29.9017857143;29.8972619048;4.54285714286;5.00535714286;5.69642857143;14.8571428571;18.4464285714;16.0297619048;6.55;6.80535714286;7.42738095238
2011-09-03;2.0;87.0;71.0;79.0;4.5;68.0;71.0;0.0;14.0;519.5;1823.0;0.0;0.0;0.15;29.21;29.85;1.2;20.0;5.7;1.5;1.5;1.5;85.0;82.625;84.255952381;66.9285714286;64.75;66.6369047619;76.1428571429;73.9464285714;75.6666666667;6.39285714286;2.19642857143;3.28869047619;62.6428571429;61.1607142857;62.2023809524;67.5714285714;65.9642857143;67.1845238095;0.0;0.0;0.125;11.1428571429;8.94642857143;10.7916666667;516.25;492.6875;449.535714286;1828.57142857;1850.01785714;1899.5327381;0.0;0.0;0.0;0.0;0.0;0.0;0.0232142857143;0.132410714286;0.160267857143;29.2592857143;29.2266071429;29.2232142857;29.9335714286;29.9017857143;29.8972619048;4.54285714286;5.00535714286;5.69642857143;14.8571428571;18.4464285714;16.0297619048;6.55;6.80535714286;7.42738095238
2011-09-04;1.0;73.0;58.0;66.0;-2.0;54.0;60.0;0.0;1.0;520.0;1822.0;0.0;0.0;0.0;29.24;29.94;10.5;32.0;11.5;1.5;1.5;1.5;84.5;82.1607142857;84.369047619;66.6428571429;64.3928571429;66.7380952381;75.7857142857;73.5357142857;75.7738095238;6.03571428571;1.95535714286;3.36011904762;62.4285714286;60.6428571429;62.3154761905;67.5;65.5714285714;67.2857142857;0.0;0.0;0.0357142857143;10.7857142857;8.53571428571;10.8095238095;517.25;495.151785714;450.776785714;1826.89285714;1847.08928571;1898.2797619;0.0;0.0;0.0;0.0;0.0;0.0;0.0232142857143;0.110267857143;0.160267857143;29.2628571429;29.2339285714;29.2214880952;29.935;29.9085714286;29.895297619;4.95;5.2375;5.71726190476;19.2142857143;18.6428571429;16.380952381;6.97142857143;7.00178571429;7.45238095238
2011-09-04;2.0;74.0;60.0;67.0;-5.0;55.0;61.0;0.0;2.0;520.5;1821.5;0.0;0.0;0.0;29.29;29.92;10.7;32.0;11.5;1.5;1.5;1.5;84.5;82.1607142857;84.369047619;66.6428571429;64.3928571429;66.7380952381;75.7857142857;73.5357142857;75.7738095238;6.03571428571;1.95535714286;3.36011904762;62.4285714286;60.6428571429;62.3154761905;67.5;65.5714285714;67.2857142857;0.0;0.0;0.0357142857143;10.7857142857;8.53571428571;10.8095238095;517.25;495.151785714;450.776785714;1826.89285714;1847.08928571;1898.2797619;0.0;0.0;0.0;0.0;0.0;0.0;0.0232142857143;0.110267857143;0.160267857143;29.2628571429;29.2339285714;29.2214880952;29.935;29.9085714286;29.895297619;4.95;5.2375;5.71726190476;19.2142857143;18.6428571429;16.380952381;6.97142857143;7.00178571429;7.45238095238
2011-09-05;1.0;65.0;52.0;59.0;-8.0;45.0;52.0;6.0;0.0;521.0;1821.0;0.0;0.0;0.0;29.39;30.1;14.2;1.0;14.8;1.5;1.5;1.5;82.7142857143;81.6607142857;84.3035714286;65.5714285714;63.8214285714;66.7083333333;74.3571428571;73.0;75.7261904762;5.03571428571;1.65178571429;3.31845238095;60.8571428571;59.875;62.3452380952;66.1428571429;64.9642857143;67.2797619048;0.785714285714;0.196428571429;0.0833333333333;10.1428571429;8.19642857143;10.8095238095;518.25;497.616071429;452.029761905;1825.28571429;1844.15178571;1897.00892857;0.0;0.0;0.0;0.0;0.0;0.0;0.0232142857143;0.0938392857143;0.160267857143;29.2735714286;29.2475;29.2214285714;29.9464285714;29.9219642857;29.895;6.92142857143;5.65357142857;5.80416666667;21.2857142857;19.125;16.5297619048;8.66428571429;7.34821428571;7.54107142857
2011-09-05;2.0;67.0;53.0;60.0;-8.0;46.0;53.0;5.0;0.0;521.5;1820.0;0.0;0.0;0.0;29.43;30.07;15.9;36.0;16.6;1.5;1.5;1.5;82.7142857143;81.6607142857;84.3035714286;65.5714285714;63.8214285714;66.7083333333;74.3571428571;73.0;75.7261904762;5.03571428571;1.65178571429;3.31845238095;60.8571428571;59.875;62.3452380952;66.1428571429;64.9642857143;67.2797619048;0.785714285714;0.196428571429;0.0833333333333;10.1428571429;8.19642857143;10.8095238095;518.25;497.616071429;452.029761905;1825.28571429;1844.15178571;1897.00892857;0.0;0.0;0.0;0.0;0.0;0.0;0.0232142857143;0.0938392857143;0.160267857143;29.2735714286;29.2475;29.2214285714;29.9464285714;29.9219642857;29.895;6.92142857143;5.65357142857;5.80416666667;21.2857142857;19.125;16.5297619048;8.66428571429;7.34821428571;7.54107142857
2011-09-06;1.0;66.0;51.0;59.0;-8.0;46.0;52.0;6.0;0.0;522.0;1819.0;0.0;0.0;0.0;29.44;30.16;9.5;3.0;10.1;1.5;1.5;1.5;81.0714285714;81.125;84.1726190476;64.3571428571;63.4285714286;66.6904761905;72.9285714286;72.5535714286;75.6547619048;3.82142857143;1.44642857143;3.26785714286;59.6428571429;59.3571428571;62.3154761905;64.9285714286;64.5;67.2380952381;1.42857142857;0.357142857143;0.136904761905;9.35714285714;7.91071428571;10.7916666667;519.25;500.080357143;453.294642857;1823.57142857;1841.1875;1895.70535714;0.0;0.0;0.0;0.0;0.0;0.0;0.0189285714286;0.0936607142857;0.160267857143;29.2892857143;29.2641071429;29.2236309524;29.9642857143;29.9392857143;29.8967261905;7.78571428571;5.68035714286;5.85;19.6428571429;18.2678571429;16.4642857143;9.47142857143;7.37857142857;7.58571428571
2011-09-06;2.0;66.0;57.0;62.0;-7.0;47.0;54.0;3.0;0.0;522.5;1818.0;0.0;0.0;0.0;29.49;30.14;13.8;4.0;14.3;1.5;1.5;1.5;81.0714285714;81.125;84.1726190476;64.3571428571;63.4285714286;66.6904761905;72.9285714286;72.5535714286;75.6547619048;3.82142857143;1.44642857143;3.26785714286;59.6428571429;59.3571428571;62.3154761905;64.9285714286;64.5;67.2380952381;1.42857142857;0.357142857143;0.136904761905;9.35714285714;7.91071428571;10.7916666667;519.25;500.080357143;453.294642857;1823.57142857;1841.1875;1895.70535714;0.0;0.0;0.0;0.0;0.0;0.0;0.0189285714286;0.0936607142857;0.160267857143;29.2892857143;29.2641071429;29.2236309524;29.9642857143;29.9392857143;29.8967261905;7.78571428571;5.68035714286;5.85;19.6428571429;18.2678571429;16.4642857143;9.47142857143;7.37857142857;7.58571428571
2011-09-07;1.0;70.0;52.0;61.0;-6.0;47.0;54.0;4.0;0.0;523.0;1817.0;0.0;0.0;0.0;29.42;30.16;10.2;1.0;10.8;1.5;1.5;1.5;78.5714285714;80.8571428571;84.1547619048;62.9285714286;63.1964285714;66.6666666667;70.9285714286;72.3035714286;75.630952381;1.92857142857;1.42857142857;3.24404761905;57.2142857143;59.1071428571;62.1726190476;62.9285714286;64.2678571429;67.1547619048;1.78571428571;0.446428571429;0.160714285714;7.71428571429;7.75;10.7916666667;520.25;502.544642857;454.571428571;1821.85714286;1838.57142857;1894.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0128571428571;0.0936607142857;0.150505952381;29.3157142857;29.2739285714;29.2285119048;29.9928571429;29.9505357143;29.9016666667;8.62857142857;5.875;5.87976190476;17.4285714286;17.2142857143;16.2976190476;10.0714285714;7.51071428571;7.59583333333
2011-09-07;2.0;70.0;58.0;64.0;-3.0;47.0;55.0;1.0;0.0;523.5;1816.0;0.0;0.0;0.0;29.47;30.13;12.4;2.0;13.3;1.5;1.5;1.5;78.5714285714;80.8571428571;84.1547619048;62.9285714286;63.1964285714;66.6666666667;70.9285714286;72.3035714286;75.630952381;1.92857142857;1.42857142857;3.24404761905;57.2142857143;59.1071428571;62.1726190476;62.9285714286;64.2678571429;67.1547619048;1.78571428571;0.446428571429;0.160714285714;7.71428571429;7.75;10.7916666667;520.25;502.544642857;454.571428571;1821.85714286;1838.57142857;1894.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0128571428571;0.0936607142857;0.150505952381;29.3157142857;29.2739285714;29.2285119048;29.9928571429;29.9505357143;29.9016666667;8.62857142857;5.875;5.87976190476;17.4285714286;17.2142857143;16.2976190476;10.0714285714;7.51071428571;7.59583333333
2011-09-08;1.0;75.0;57.0;66.0;0.0;53.0;59.0;0.0;1.0;524.0;1815.0;0.0;0.0;0.03;29.34;30.08;13.0;2.0;13.4;1.5;1.5;1.5;75.8571428571;80.625;84.0773809524;61.0714285714;63.2321428571;66.6428571429;68.6428571429;72.1964285714;75.5773809524;-0.142857142857;1.55357142857;3.22023809524;54.7857142857;59.0892857143;62.1071428571;60.6428571429;64.1964285714;67.1071428571;1.78571428571;0.446428571429;0.160714285714;5.42857142857;7.64285714286;10.7380952381;521.25;505.008928571;455.860119048;1820.14285714;1837.0;1893.01488095;0.0;0.0;0.0;0.0;0.0;0.0;0.0192857142857;0.0952678571429;0.150625;29.3328571429;29.2764285714;29.2316666667;30.015;29.9546428571;29.9052380952;9.83571428571;6.28928571429;5.97380952381;14.7142857143;16.4464285714;15.994047619;11.2428571429;7.89285714286;7.66726190476
2011-09-08;2.0;74.0;62.0;68.0;0.0;54.0;59.0;0.0;3.0;524.5;1814.5;0.0;0.0;0.06;29.36;30.03;14.9;2.0;15.2;1.5;1.5;1.5;75.8571428571;80.625;84.0773809524;61.0714285714;63.2321428571;66.6428571429;68.6428571429;72.1964285714;75.5773809524;-0.142857142857;1.55357142857;3.22023809524;54.7857142857;59.0892857143;62.1071428571;60.6428571429;64.1964285714;67.1071428571;1.78571428571;0.446428571429;0.160714285714;5.42857142857;7.64285714286;10.7380952381;521.25;505.008928571;455.860119048;1820.14285714;1837.0;1893.01488095;0.0;0.0;0.0;0.0;0.0;0.0;0.0192857142857;0.0952678571429;0.150625;29.3328571429;29.2764285714;29.2316666667;30.015;29.9546428571;29.9052380952;9.83571428571;6.28928571429;5.97380952381;14.7142857143;16.4464285714;15.994047619;11.2428571429;7.89285714286;7.66726190476
2011-09-09;1.0;72.0;60.0;66.0;0.0;60.0;62.0;0.0;1.0;525.0;1814.0;0.0;0.0;0.02;29.23;29.96;8.2;4.0;8.3;1.5;1.5;1.5;72.8571428571;80.2857142857;83.9583333333;58.8571428571;63.2142857143;66.6428571429;66.0;72.0;75.5178571429;-2.21428571429;1.61607142857;3.19642857143;53.5714285714;59.1785714286;62.1130952381;59.0;64.1428571429;67.0833333333;1.78571428571;0.446428571429;0.160714285714;2.78571428571;7.44642857143;10.6785714286;522.25;507.473214286;457.160714286;1818.42857143;1835.42857143;1891.63988095;0.0;0.0;0.0;0.0;0.0;0.0;0.0278571428571;0.0975892857143;0.151398809524;29.3392857143;29.2766071429;29.2328571429;30.025;29.9551785714;29.9067857143;10.35;6.28214285714;6.00357142857;12.2857142857;15.9107142857;15.9642857143;11.4357142857;7.88928571429;7.69047619048
2011-09-09;2.0;72.0;64.0;68.0;0.5;61.0;63.0;0.0;3.0;525.5;1813.0;0.0;0.0;0.11;29.28;29.94;7.9;4.0;8.4;1.5;1.5;1.5;72.8571428571;80.2857142857;83.9583333333;58.8571428571;63.2142857143;66.6428571429;66.0;72.0;75.5178571429;-2.21428571429;1.61607142857;3.19642857143;53.5714285714;59.1785714286;62.1130952381;59.0;64.1428571429;67.0833333333;1.78571428571;0.446428571429;0.160714285714;2.78571428571;7.44642857143;10.6785714286;522.25;507.473214286;457.160714286;1818.42857143;1835.42857143;1891.63988095;0.0;0.0;0.0;0.0;0.0;0.0;0.0278571428571;0.0975892857143;0.151398809524;29.3392857143;29.2766071429;29.2328571429;30.025;29.9551785714;29.9067857143;10.35;6.28214285714;6.00357142857;12.2857142857;15.9107142857;15.9642857143;11.4357142857;7.88928571429;7.69047619048
2011-09-10;1.0;78.0;56.0;67.0;1.0;59.0;62.0;0.0;2.0;526.0;1812.0;0.0;0.0;0.0;29.29;30.0;0.9;14.0;3.1;1.5;1.5;1.5;71.2857142857;80.0535714286;83.880952381;57.0;62.9642857143;66.5833333333;64.2857142857;71.75;75.4464285714;-3.03571428571;1.71428571429;3.1875;52.4285714286;59.0357142857;62.0833333333;57.7857142857;64.0178571429;67.0476190476;1.78571428571;0.446428571429;0.160714285714;1.07142857143;7.19642857143;10.6071428571;523.25;509.9375;458.473214286;1816.71428571;1833.84821429;1890.23809524;0.0;0.0;0.0;0.0;0.0;0.0;0.0164285714286;0.0677678571429;0.151458333333;29.3578571429;29.2816071429;29.2350595238;30.0442857143;29.9603571429;29.9089880952;10.2142857143;6.15535714286;5.96011904762;10.7857142857;15.5;16.0476190476;10.95;7.72142857143;7.64464285714
2011-09-10;2.0;76.0;58.0;67.0;3.0;60.0;63.0;0.0;2.0;526.5;1811.0;0.0;0.0;0.01;29.34;29.99;0.9;14.0;2.0;1.5;1.5;1.5;71.2857142857;80.0535714286;83.880952381;57.0;62.9642857143;66.5833333333;64.2857142857;71.75;75.4464285714;-3.03571428571;1.71428571429;3.1875;52.4285714286;59.0357142857;62.0833333333;57.7857142857;64.0178571429;67.0476190476;1.78571428571;0.446428571429;0.160714285714;1.07142857143;7.19642857143;10.6071428571;523.25;509.9375;458.473214286;1816.71428571;1833.84821429;1890.23809524;0.0;0.0;0.0;0.0;0.0;0.0;0.0164285714286;0.0677678571429;0.151458333333;29.3578571429;29.2816071429;29.2350595238;30.0442857143;29.9603571429;29.9089880952;10.2142857143;6.15535714286;5.96011904762;10.7857142857;15.5;16.0476190476;10.95;7.72142857143;7.64464285714
2011-09-11;1.0;83.0;57.0;70.0;5.0;59.0;63.0;0.0;5.0;527.0;1810.0;0.0;0.0;0.0;29.27;29.99;5.1;27.0;5.5;1.5;1.5;1.5;72.6428571429;80.3392857143;83.8928571429;56.9285714286;62.8392857143;66.5178571429;64.9285714286;71.8214285714;75.4226190476;-1.64285714286;2.03571428571;3.2380952381;53.0714285714;59.0;62.0119047619;58.2142857143;64.0357142857;66.9880952381;1.78571428571;0.446428571429;0.160714285714;1.71428571429;7.26785714286;10.5833333333;524.25;512.401785714;459.797619048;1815.0;1832.24107143;1888.80654762;0.0;0.0;0.0;0.0;0.0;0.0;0.0164285714286;0.0591964285714;0.151458333333;29.3628571429;29.2828571429;29.2379761905;30.0521428571;29.9619642857;29.9119047619;9.37142857143;5.92857142857;5.96964285714;9.92857142857;15.1607142857;16.2083333333;10.0357142857;7.46964285714;7.64523809524
2011-09-11;2.0;83.0;60.0;72.0;7.5;59.0;64.0;0.0;7.0;527.5;1809.5;0.0;0.0;0.0;29.33;29.98;4.3;25.0;4.7;1.5;1.5;1.5;72.6428571429;80.3392857143;83.8928571429;56.9285714286;62.8392857143;66.5178571429;64.9285714286;71.8214285714;75.4226190476;-1.64285714286;2.03571428571;3.2380952381;53.0714285714;59.0;62.0119047619;58.2142857143;64.0357142857;66.9880952381;1.78571428571;0.446428571429;0.160714285714;1.71428571429;7.26785714286;10.5833333333;524.25;512.401785714;459.797619048;1815.0;1832.24107143;1888.80654762;0.0;0.0;0.0;0.0;0.0;0.0;0.0164285714286;0.0591964285714;0.151458333333;29.3628571429;29.2828571429;29.2379761905;30.0521428571;29.9619642857;29.9119047619;9.37142857143;5.92857142857;5.96964285714;9.92857142857;15.1607142857;16.2083333333;10.0357142857;7.46964285714;7.64523809524
2011-09-12;1.0;86.0;64.0;75.0;10.0;59.0;65.0;0.0;10.0;528.0;1809.0;0.0;0.0;0.0;29.18;29.91;10.5;23.0;10.9;1.5;1.5;1.5;75.5;80.5178571429;83.9702380952;58.5714285714;63.0535714286;66.4821428571;67.1428571429;72.0;75.4404761905;0.571428571429;2.34821428571;3.28571428571;55.0;59.1428571429;61.9166666667;60.0;64.1428571429;66.9404761905;1.0;0.446428571429;0.160714285714;3.14285714286;7.44642857143;10.6011904762;525.25;514.508928571;461.133928571;1813.28571429;1830.63392857;1887.36011905;0.0;0.0;0.0;0.0;0.0;0.0;0.0164285714286;0.0591964285714;0.14306547619;29.3342857143;29.2794642857;29.24;30.0264285714;29.9596428571;29.9142261905;8.62857142857;6.18928571429;6.00238095238;10.5714285714;15.8571428571;16.2916666667;9.23571428571;7.65;7.66071428571
2011-09-12;2.0;86.0;64.0;75.0;5.0;59.0;65.0;0.0;10.0;528.5;1808.0;0.0;0.0;0.0;29.24;29.9;9.2;23.0;9.3;1.5;1.5;1.5;75.5;80.5178571429;83.9702380952;58.5714285714;63.0535714286;66.4821428571;67.1428571429;72.0;75.4404761905;0.571428571429;2.34821428571;3.28571428571;55.0;59.1428571429;61.9166666667;60.0;64.1428571429;66.9404761905;1.0;0.446428571429;0.160714285714;3.14285714286;7.44642857143;10.6011904762;525.25;514.508928571;461.133928571;1813.28571429;1830.63392857;1887.36011905;0.0;0.0;0.0;0.0;0.0;0.0;0.0164285714286;0.0591964285714;0.14306547619;29.3342857143;29.2794642857;29.24;30.0264285714;29.9596428571;29.9142261905;8.62857142857;6.18928571429;6.00238095238;10.5714285714;15.8571428571;16.2916666667;9.23571428571;7.65;7.66071428571
2011-09-13;1.0;73.0;56.0;65.0;0.0;54.0;59.0;0.0;0.0;529.0;1807.0;0.0;0.0;0.0;29.2;29.9;4.9;31.0;8.7;1.5;1.5;1.5;76.7142857143;80.1785714286;83.7976190476;59.0;62.875;66.3571428571;67.9285714286;71.75;75.2916666667;1.25;2.21428571429;3.18452380952;56.1428571429;59.0535714286;61.7321428571;61.0;64.0178571429;66.7916666667;0.357142857143;0.446428571429;0.160714285714;3.28571428571;7.19642857143;10.4523809524;526.25;515.544642857;462.479166667;1811.57142857;1829.01785714;1885.88690476;0.0;0.0;0.0;0.0;0.0;0.0;0.0164285714286;0.0591964285714;0.139910714286;29.3007142857;29.2751785714;29.2433333333;29.99;29.9551785714;29.9173214286;7.55714285714;6.24464285714;5.91785714286;14.5;16.3214285714;16.4464285714;8.67142857143;7.82142857143;7.61666666667
2011-09-13;2.0;76.0;58.0;67.0;-5.5;55.0;61.0;0.0;2.0;529.5;1806.0;0.0;0.0;0.0;29.26;29.89;3.4;31.0;7.8;1.5;1.5;1.5;76.7142857143;80.1785714286;83.7976190476;59.0;62.875;66.3571428571;67.9285714286;71.75;75.2916666667;1.25;2.21428571429;3.18452380952;56.1428571429;59.0535714286;61.7321428571;61.0;64.0178571429;66.7916666667;0.357142857143;0.446428571429;0.160714285714;3.28571428571;7.19642857143;10.4523809524;526.25;515.544642857;462.479166667;1811.57142857;1829.01785714;1885.88690476;0.0;0.0;0.0;0.0;0.0;0.0;0.0164285714286;0.0591964285714;0.139910714286;29.3007142857;29.2751785714;29.2433333333;29.99;29.9551785714;29.9173214286;7.55714285714;6.24464285714;5.91785714286;14.5;16.3214285714;16.4464285714;8.67142857143;7.82142857143;7.61666666667
2011-09-14;1.0;58.0;47.0;53.0;-11.0;43.0;49.0;12.0;0.0;530.0;1805.0;0.0;0.0;0.08;29.39;30.09;6.3;34.0;7.3;1.5;1.5;1.5;75.1428571429;79.3214285714;83.619047619;57.9285714286;62.3035714286;66.1488095238;66.6428571429;71.0357142857;75.0952380952;0.25;1.74107142857;3.06547619048;55.7142857143;58.4107142857;61.5119047619;60.3571428571;63.4107142857;66.6130952381;1.64285714286;0.857142857143;0.297619047619;3.28571428571;6.89285714286;10.3928571429;527.25;516.580357143;463.827380952;1809.85714286;1827.375;1884.38095238;0.0;0.0;0.0;0.0;0.0;0.0;0.025;0.0613392857143;0.140386904762;29.2985714286;29.2785714286;29.2494047619;29.9907142857;29.96;29.9239880952;6.82142857143;6.25714285714;5.83928571429;19.0;16.7321428571;16.5892857143;8.03571428571;7.875;7.54761904762
2011-09-14;2.0;60.0;48.0;54.0;-12.0;45.0;51.0;11.0;0.0;530.5;1804.0;0.0;0.0;0.04;29.47;30.21;6.0;32.0;7.9;1.5;1.5;1.5;75.1428571429;79.3214285714;83.619047619;57.9285714286;62.3035714286;66.1488095238;66.6428571429;71.0357142857;75.0952380952;0.25;1.74107142857;3.06547619048;55.7142857143;58.4107142857;61.5119047619;60.3571428571;63.4107142857;66.6130952381;1.64285714286;0.857142857143;0.297619047619;3.28571428571;6.89285714286;10.3928571429;527.25;516.580357143;463.827380952;1809.85714286;1827.375;1884.38095238;0.0;0.0;0.0;0.0;0.0;0.0;0.025;0.0613392857143;0.140386904762;29.2985714286;29.2785714286;29.2494047619;29.9907142857;29.96;29.9239880952;6.82142857143;6.25714285714;5.83928571429;19.0;16.7321428571;16.5892857143;8.03571428571;7.875;7.54761904762
2011-09-15;1.0;59.0;42.0;51.0;-13.0;35.0;44.0;14.0;0.0;531.0;1803.0;0.0;0.0;0.0;29.61;30.33;7.4;1.0;8.5;1.5;1.5;1.5;73.0;78.4285714286;83.4761904762;55.5714285714;61.375;65.9166666667;64.4285714286;70.125;74.9047619048;-1.57142857143;1.13392857143;2.96130952381;53.1428571429;57.5;61.2261904762;58.2857142857;62.625;66.3988095238;3.57142857143;1.33928571429;0.458333333333;3.0;6.46428571429;10.3630952381;528.25;517.616071429;465.1875;1806.64285714;1825.35714286;1882.72916667;0.0;0.0;0.0;0.0;0.0;0.0;0.0185714285714;0.0613392857143;0.140029761905;29.34;29.2923214286;29.2578571429;30.0292857143;29.9733928571;29.9326190476;5.87142857143;6.42678571429;5.78333333333;21.3571428571;17.1964285714;16.5;7.24285714286;8.00178571429;7.49583333333
2011-09-15;2.0;60.0;44.0;52.0;-12.5;36.0;45.0;13.0;0.0;531.5;1781.5;0.0;0.0;0.0;29.67;30.32;7.2;36.0;9.0;1.5;1.5;1.5;73.0;78.4285714286;83.4761904762;55.5714285714;61.375;65.9166666667;64.4285714286;70.125;74.9047619048;-1.57142857143;1.13392857143;2.96130952381;53.1428571429;57.5;61.2261904762;58.2857142857;62.625;66.3988095238;3.57142857143;1.33928571429;0.458333333333;3.0;6.46428571429;10.3630952381;528.25;517.616071429;465.1875;1806.64285714;1825.35714286;1882.72916667;0.0;0.0;0.0;0.0;0.0;0.0;0.0185714285714;0.0613392857143;0.140029761905;29.34;29.2923214286;29.2578571429;30.0292857143;29.9733928571;29.9326190476;5.87142857143;6.42678571429;5.78333333333;21.3571428571;17.1964285714;16.5;7.24285714286;8.00178571429;7.49583333333
